FIPS,Deaths
26017,68
26019,8
26021,61
26023,19
26025,85
26027,18
26029,15
26031,25
26033,20
26035,29
26037,31
26039,4
26041,20
26043,8
26045,60
26047,10
26049,222
26051,23
26053,4
26055,30
26057,17
26059,39
26061,15
26063,23
26065,111
26067,20
26069,26
26071,7
26073,40
26075,76
26077,100
26079,17
26081,210
26083,3
26085,7
26087,73
26089,8
26091,49
26093,74
26095,3
26097,9
26099,453
26101,15
26103,23
26105,15
26107,17
26109,10
26111,60
26113,16
26115,69
26117,26
26119,7
26121,88
26123,27
26125,485
26127,16
26129,24
26131,1
26133,14
26135,14
26137,21
26139,109
80026,12
26141,8
26143,19
26145,103
26151,33
26153,0
26155,36
26147,132
26149,27
26157,36
90026,0
26159,50
26161,60
26163,958
26165,14
27001,8
27003,100
27005,17
27007,25
27009,17
27011,1
27013,18
27015,10
27017,16
27019,13
27021,19
27023,2
27025,13
27027,8
27029,2
27031,0
27033,8
27035,27
27037,96
27039,7
27041,18
27043,12
27045,5
27047,13
27049,15
27051,1
27053,237
27055,2
27057,5
27059,13
27061,34
27063,4
27065,6
27067,18
27069,0
27071,5
27073,3
27075,3
27077,1
27079,10
27081,2
27083,6
27087,4
27089,4
27091,8
27085,16
27093,16
27095,15
27097,11
27099,10
27101,2
27103,12
27105,4
27107,0
27109,23
27111,36
27113,8
27115,12
27117,1
27119,14
27121,4
27123,131
27125,2
27127,8
27129,8
27131,28
27133,0
27135,9
27139,39
27141,34
27143,2
27137,66
27145,39
27147,11
27149,1
27151,1
27153,6
27155,0
90027,32
27157,5
27159,8
27161,10
27163,56
27165,5
27167,3
27169,5
27171,41
27173,1
28001,40
28003,34
28005,15
28007,17
28009,14
28011,20
28013,16
28015,13
28017,10
28019,9
28021,8
28023,16
28025,23
28027,30
28029,27
28031,14
28033,156
28035,104
28037,5
28039,32
28041,16
28043,23
28045,44
28047,237
28049,219
28051,16
28053,7
28055,1
28057,28
28059,140
28061,17
28063,6
28065,11
28067,80
28069,13
28071,22
28073,53
28075,81
28077,17
28079,16
28081,65
28083,19
28085,26
28087,48
28089,66
28091,28
28093,34
28095,46
28097,15
28099,32
28101,20
28103,6
28105,35
28107,28
28109,96
28111,18
28113,50
28115,34
28117,23
28119,12
28121,116
28123,25
28125,4
28127,28
28129,17
28131,31
28133,15
28135,12
28137,28
28139,13
28141,26
28143,14
90028,0
28145,18
28147,19
28149,57
28151,30
28153,31
28155,14
28157,9
28159,10
28161,11
28163,20
29001,13
29003,4
29005,1
29007,7
29009,17
29011,13
29013,14
29015,12
29017,8
29019,49
29021,40
29023,29
29025,7
29027,23
29029,38
29031,22
29033,4
29035,4
29037,57
29039,9
29041,0
29043,68
29045,5
29047,53
29049,12
29051,50
29053,6
29055,21
29057,0
29059,15
29061,3
29063,2
29065,24
29067,19
29069,39
29071,41
29073,6
29075,6
29077,203
29079,14
29081,3
29083,12
29085,6
29087,3
29089,5
29091,34
29093,7
29095,281
29097,116
29099,90
29101,21
29103,1
29105,60
29107,17
29109,22
29111,9
29113,28
29115,13
29117,23
29121,5
29123,9
29125,11
29127,18
29119,17
29129,1
29131,23
29133,14
29135,8
29137,1
29139,7
29141,15
29143,12
29145,50
29147,9
29149,8
29151,8
29153,13
29155,13
29157,3
29159,26
29161,55
29163,13
29165,14
29167,16
29169,28
29171,6
29173,2
29175,6
29177,23
29179,4
29181,9
29195,10
29197,3
29199,1
29201,30
29203,7
29205,2
29183,100
29185,6
29187,51
29189,366
29510,129
29186,13
29207,34
29209,40
29211,0
29213,59
29215,19
