FIPS,Recip_County,Recip_State,Series_Complete_18PlusPop_Pct,Census2019_18PlusPop
13317,Wilkes County,GA,9.7,7735.0
37093,Hoke County,NC,24.9,40282.0
54029,Hancock County,WV,19.0,23350.0
31155,Saunders County,NE,47.1,16316.0
17039,De Witt County,IL,40.9,12346.0
13043,Candler County,GA,10.6,8107.0
51141,Patrick County,VA,23.4,14558.0
01107,Pickens County,AL,31.8,16066.0
08099,Prowers County,CO,17.2,9048.0
51099,King George County,VA,15.3,20246.0
19147,Palo Alto County,IA,50.2,6823.0
31087,Hitchcock County,NE,29.6,2135.0
18003,Allen County,IN,47.6,282345.0
26029,Charlevoix County,MI,60.9,21299.0
02070,Dillingham Census Area,AK,49.1,3371.0
50021,Rutland County,VT,58.7,47973.0
54009,Brooke County,WV,18.3,18116.0
13309,Wheeler County,GA,4.3,6524.0
13033,Burke County,GA,32.0,16641.0
27097,Morrison County,MN,42.8,25633.0
28125,Sharkey County,MS,45.3,3254.0
42067,Juniata County,PA,37.1,19221.0
06039,Madera County,CA,43.1,114178.0
13127,Glynn County,GA,42.0,67065.0
01037,Coosa County,AL,25.8,8916.0
19181,Warren County,IA,54.9,38790.0
30075,Powder River County,MT,18.7,1399.0
42059,Greene County,PA,41.7,29220.0
72135,Toa Alta Municipio,PR,40.3,59109.0
51091,Highland County,VA,52.2,1898.0
12001,Alachua County,FL,54.0,220754.0
26021,Berrien County,MI,49.0,120265.0
30087,Rosebud County,MT,70.1,6368.0
21227,Warren County,KY,35.4,102521.0
36093,Schenectady County,NY,60.8,121786.0
72037,Ceiba Municipio,PR,40.0,8949.0
40031,Comanche County,OK,40.6,92323.0
19105,Jones County,IA,56.3,16328.0
25007,Dukes County,MA,3.2,14247.0
20199,Wallace County,KS,34.9,1146.0
27165,Watonwan County,MN,51.9,8254.0
16001,Ada County,ID,54.0,369857.0
34031,Passaic County,NJ,51.5,382808.0
27065,Kanabec County,MN,37.0,12837.0
29127,Marion County,MO,37.9,21939.0
54039,Kanawha County,WV,30.6,142564.0
48265,Kerr County,TX,0.0,42636.0
33001,Belknap County,NH,53.3,50094.0
28071,Lafayette County,MS,46.1,44011.0
27043,Faribault County,MN,51.6,10649.0
08107,Routt County,CO,39.5,21087.0
21139,Livingston County,KY,40.5,7334.0
22113,Vermilion Parish,LA,27.0,44521.0
48155,Foard County,TX,0.0,924.0
40057,Harmon County,OK,42.8,1990.0
28097,Montgomery County,MS,39.1,7594.0
18019,Clark County,IN,54.3,91874.0
28067,Jones County,MS,32.7,51067.0
19143,Osceola County,IA,46.3,4579.0
36021,Columbia County,NY,61.6,49375.0
29013,Bates County,MO,32.0,12452.0
39041,Delaware County,OH,56.9,155021.0
26133,Osceola County,MI,38.0,18240.0
30005,Blaine County,MT,74.7,4708.0
22029,Concordia Parish,LA,25.5,14697.0
18127,Porter County,IN,49.1,133319.0
20145,Pawnee County,KS,45.3,5364.0
30021,Dawson County,MT,35.2,6772.0
51165,Rockingham County,VA,12.7,64120.0
08063,Kit Carson County,CO,15.5,5312.0
18163,Vanderburgh County,IN,52.0,142385.0
29089,Howard County,MO,37.5,7816.0
31071,Garfield County,NE,26.4,1611.0
