FIPS,Deaths
37151,59
37153,42
37155,169
37157,86
37159,110
37161,84
37163,19
37165,17
37167,33
37169,16
37171,58
37173,4
37175,11
37177,0
90037,0
37179,75
37181,7
37183,121
37185,7
37187,3
37189,3
37191,51
37193,55
37195,43
37197,22
37199,1
38001,1
38003,1
38005,2
38007,0
38009,0
38011,1
38013,2
38015,24
38017,18
38019,0
38021,0
38023,0
38025,0
38027,0
38029,1
38031,0
38033,1
38035,4
38037,0
38039,0
38041,0
38043,0
38045,0
38047,2
38049,1
38051,1
38053,5
38055,3
38057,1
38059,4
38061,6
38063,1
38065,0
38067,0
38069,1
38071,3
38073,1
38075,0
38077,2
38079,2
38081,0
38083,1
38085,2
38087,0
38089,1
38091,0
38093,1
38095,0
38097,0
90038,3
38099,3
38101,15
38103,1
38105,5
69,0
39001,35
39003,38
39005,34
39007,25
39009,18
39011,12
39013,38
39015,31
39017,114
39019,9
39021,11
39023,45
39025,62
39027,34
39029,35
39031,21
39033,18
39035,279
39037,26
39039,6
39041,27
39043,23
39045,44
39047,10
39049,240
39051,24
39053,17
39055,8
39057,64
39059,16
39061,190
39063,21
39065,12
39067,10
39069,3
39071,38
39073,16
39075,21
39077,18
39079,21
39081,40
39083,19
39085,66
39087,53
39089,65
39091,13
39093,84
39095,119
39097,14
39099,75
39101,38
39103,39
39105,10
39107,6
39109,68
39111,11
39113,220
39115,10
39117,17
39119,39
39121,6
39123,6
39125,4
39127,13
39129,18
39131,28
39133,37
39135,19
39137,6
39139,82
39141,39
39143,22
39145,60
39147,20
39149,22
39151,138
39153,135
39155,88
39157,49
90039,1
39159,8
39161,15
39163,6
39165,71
39167,31
39169,50
39171,10
39173,25
39175,5
40001,14
40003,0
40005,5
40007,0
40009,7
40011,6
40013,26
40015,17
40017,56
40019,40
40021,22
40023,20
40025,1
40027,116
40029,4
40031,61
40033,3
40035,11
40037,66
40039,12
40041,36
40043,2
40045,1
40047,23
40049,11
40051,30
40053,0
40055,2
40057,2
40059,2
40061,9
40063,8
40065,7
40067,5
40069,8
40071,20
40073,6
40075,5
40077,1
40079,11
40081,27
40083,34
40085,6
40093,6
40095,2
40097,31
40087,21
40089,18
40091,17
40099,11
40101,70
40103,8
40105,5
40107,3
40109,312
40111,36
40113,38
40115,23
80040,0
40117,11
40119,23
40121,27
40123,18
40125,33
40127,13
40129,0
40131,76
40133,21
40135,23
40137,16
40139,4
40141,2
40143,407
90040,0
40145,66
40147,63
40149,3
40151,4
40153,7
41001,11
41003,11
41005,70
41007,19
41009,13
41011,44
41013,19
41015,9
41017,32
41019,146
41021,3
41023,6
41025,14
41027,6
41029,148
41031,17
41033,111
41035,38
41037,1
41039,121
41041,11
41043,31
41045,9
41047,110
41049,7
41051,76
41053,23
41055,2
41057,21
41059,45
90041,0
41061,16
41063,7
41065,11
41067,56
41069,0
41071,29
42001,28
42003,265
42005,37
42007,57
42009,19
42011,94
42013,33
42015,19
42017,124
42019,49
42021,50
42023,2
42025,19
42027,15
42029,61
42031,14
42033,40
42035,9
42037,10
42039,24
42041,56
42043,54
42045,127
42047,11
42049,49
42051,46
42053,1
42055,54
42057,10
42059,10
42061,17
42063,23
42065,11
42067,25
42069,43
42071,129
42073,36
42075,32
42077,72
42079,76
42081,47
42083,10
42085,42
42087,9
42089,47
42091,127
42093,5
42095,65
42097,41
42099,9
42101,449
42103,3
42105,6
42107,42
42109,9
42111,27
42113,4
42115,5
42117,15
90042,0
42119,9
42121,20
42123,15
42125,57
42127,22
42129,95
42131,9
42133,121
72001,0
72003,0
72005,0
72007,0
72009,0
72011,0
72013,0
72015,0
72017,0
72019,0
72021,0
72023,0
72025,0
72027,0
72029,0
72031,0
72033,0
72035,0
72037,0
72039,0
72041,0
72043,0
72045,0
72047,0
72049,0
72051,0
72053,0
72054,0
72055,0
72057,0
72059,0
72061,0
72063,0
72065,0
72067,0
72069,0
72071,0
72073,0
72075,0
72077,0
72079,0
72081,0
72083,0
72085,0
72087,0
72089,0
72091,0
72093,0
72095,0
72097,0
72099,0
72101,0
72103,0
72105,0
72107,0
72888,0
72109,0
72111,0
72113,0
72115,0
72117,0
72119,0
72121,0
72123,0
72125,0
72127,0
72129,0
72131,0
72133,0
72135,0
72137,0
72139,0
72999,836
72141,0
72143,0
72145,0
72147,0
72149,0
72151,0
72153,0
44001,8
44003,23
44005,9
44007,119
90044,0
44009,8
45001,5
45003,88
45005,5
45007,147
45009,11
45011,22
45013,77
45015,103
45017,13
45019,148
45021,64
45023,25
45025,29
45027,22
45029,52
45031,46
45033,23
45035,121
45037,10
45039,14
45041,89
45043,23
45045,280
45047,25
45049,19
45051,235
45053,26
45055,51
45057,41
45059,26
45061,9
45063,190
45067,25
45069,21
45065,2
45071,36
45073,53
45075,66
45077,119
45079,180
45081,1
45083,247
45085,67
90045,0
45087,10
45089,20
45091,80
46003,1
46005,3
46007,0
46009,2
46011,0
46013,4
46015,2
46017,1
46019,6
46021,0
46023,4
46025,0
46027,1
46029,2
46031,0
46033,3
46035,2
46037,1
46039,2
46041,3
46043,0
46045,1
46047,5
46049,1
46051,0
46053,0
46055,1
46057,1
46059,0
46061,0
46063,0
46065,4
46067,1
46069,0
46071,1
46073,1
46075,0
46077,2
46079,2
46081,7
46083,1
46085,0
46091,0
46087,0
46089,3
46093,10
46095,0
46097,2
46099,25
46101,3
46102,3
46103,42
46105,0
46107,0
46109,4
46111,0
46115,1
46117,1
46119,0
46121,4
46123,1
46125,4
90046,0
46127,0
46129,1
46135,7
46137,0
47001,27
47003,19
47005,4
47007,2
47009,50
47011,23
47013,8
47015,7
47017,12
47019,47
47021,9
47023,15
47025,17
47027,4
47029,6
47031,23
47033,11
47035,72
47037,164
47041,10
47039,3
47043,49
47045,29
47047,21
47049,12
47051,7
47053,36
47055,13
47057,10
47059,61
47061,3
47063,15
47065,135
47067,4
47069,12
47071,13
47073,49
47075,10
47077,18
47079,4
47081,22
47083,8
47085,20
47087,3
47089,10
47091,7
47093,219
47095,5
47097,14
47099,27
47101,9
47103,16
47105,19
47111,9
47113,50
47115,5
47117,23
47119,39
47107,21
47109,9
47121,1
47123,20
47125,93
47127,2
47129,5
47131,12
80047,25
47133,16
47135,4
47137,0
47139,3
47141,33
47143,14
47145,39
47147,41
47149,86
47151,9
47153,1
47155,66
47157,468
47159,5
47161,5
47163,100
47165,53
47167,24
47169,2
90047,-19
47171,10
47173,8
47175,2
47177,21
47179,62
47181,3
47183,16
47185,18
47187,43
47189,85
48001,57
48003,5
48005,82
48007,19
48009,2
48011,1
48013,41
48015,15
48017,4
48019,21
48021,58
48023,6
48025,41
48027,220
48029,1212
48031,7
48033,0
48035,19
48037,77
48039,268
48041,77
48043,3
48045,2
48047,8
48049,40
48051,10
48053,43
48055,41
48057,9
48059,13
48061,119
48063,19
48065,5
48067,44
48069,2
48071,24
48073,49
48075,3
48077,7
48079,1
48081,4
48083,17
48085,201
48087,0
48089,19
48091,125
48093,8
48095,2
48097,16
48099,56
48101,2
48103,4
48105,1
48107,4
48109,0
48111,4
48113,890
48115,7
48123,18
48117,4
48119,8
48121,178
48125,0
48127,10
48129,3
48131,11
48133,20
48135,123
48137,1
48141,169
48139,100
48143,24
48145,9
48147,25
48149,27
48151,2
48153,3
48155,0
48157,228
48159,5
48161,14
48163,15
48165,11
48167,236
48169,0
48171,22
48173,1
48175,10
48177,18
48179,12
48181,98
48183,124
48185,28
48187,90
48189,25
48191,1
48193,3
48195,1
48197,1
48199,63
48201,2084
48203,48
48205,0
48207,3
48209,128
48211,1
48213,113
48215,515
48217,26
48219,25
48221,48
48223,27
48225,24
48227,15
48229,3
48231,88
48233,10
48235,1
48237,2
48239,17
48241,46
48243,1
