Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Idaho,US,2021-08-06 04:30:49,44.2405,-114.4788,203412,2214,,,16.0,11382.46230551211,832072.0,,1.088431360981653,84000016.0,USA,46560.81340074368,
Illinois,US,2021-08-06 04:30:49,40.3495,-88.9861,1433313,25923,,,17.0,11311.026252659343,27056446.0,,1.8086070523326028,84000017.0,USA,213516.63663809645,
Indiana,US,2021-08-06 04:30:49,39.8494,-86.2583,779317,14045,,,18.0,11575.930610694631,11310917.0,,1.8022191226420057,84000018.0,USA,168011.72094966014,
Iowa,US,2021-08-06 04:30:49,42.0115,-93.2105,382401,6193,,,19.0,12120.206524736375,1529873.0,,1.619504133095886,84000019.0,USA,48489.35205874989,
Kansas,US,2021-08-06 04:30:49,38.5266,-96.7265,338312,5292,,,20.0,11612.617108900722,1512666.0,,1.56423656269952,84000020.0,USA,51922.51847895559,
Kentucky,US,2021-08-06 04:30:49,37.6681,-84.6701,492556,7366,,,21.0,11024.889243236916,5710288.0,,1.4954644751053687,84000021.0,USA,127813.47247213482,
Louisiana,US,2021-08-06 04:30:49,31.1695,-91.8678,567787,11162,,,22.0,12213.64078511545,7696209.0,,1.9658780493389247,84000022.0,USA,165552.80788953006,
Maine,US,2021-08-06 04:30:49,44.6939,-69.3819,70996,900,,,23.0,5281.607365504846,2418034.0,,1.2676770522282943,84000023.0,USA,179884.86935096543,
Maryland,US,2021-08-06 04:30:49,39.0639,-76.8021,471334,9842,,,24.0,7796.211509706104,11348393.0,,2.088115858393411,84000024.0,USA,187710.7786055497,
Massachusetts,US,2021-08-06 04:30:49,42.2302,-71.5301,725189,18093,,,25.0,10521.417255821289,24799971.0,,2.4949358029424054,84000025.0,USA,359810.8118342495,
Michigan,US,2021-08-06 04:30:49,43.3266,-84.5361,1014087,21216,,,26.0,10154.215685675685,14659708.0,,2.092128190184866,84000026.0,USA,146790.00610502384,
Minnesota,US,2021-08-06 04:30:49,45.6945,-93.9002,616784,7781,,,27.0,10936.600118589298,9773846.0,,1.261543749513606,84000027.0,USA,173306.449782539,
Mississippi,US,2021-08-06 04:30:49,32.7416,-89.6787,356055,7613,,,28.0,11963.614724934809,2074547.0,,2.138152813469829,84000028.0,USA,69705.75061934063,
Missouri,US,2021-08-06 04:30:49,38.4561,-92.2884,700748,10243,,,29.0,11417.61663028878,6136160.0,,1.461723758041407,84000029.0,USA,99979.3398798324,
Montana,US,2021-08-06 04:30:49,46.9219,-110.4544,117610,1720,,,30.0,11004.156148423714,1526846.0,,1.4624606751126603,84000030.0,USA,142859.0408859464,
Nebraska,US,2021-08-06 04:30:49,41.1254,-98.2681,230236,2289,,,31.0,11902.142671039408,3166356.0,,0.994197258465227,84000031.0,USA,163686.04761766907,
Nevada,US,2021-08-06 04:30:49,38.3135,-117.0554,362275,5979,,,32.0,11761.579608305554,3764053.0,,1.6504036988475606,84000032.0,USA,122203.32346803212,
New Hampshire,US,2021-08-06 04:30:49,43.4525,-71.5639,101505,1389,,,33.0,7465.189293901424,2145149.0,,1.3684054972661446,84000033.0,USA,157765.06919485098,
New Jersey,US,2021-08-06 04:30:49,40.2989,-74.521,1045168,26629,,,34.0,11767.00791133718,14851054.0,,2.547820063377371,84000034.0,USA,167200.3638742247,
New Mexico,US,2021-08-06 04:30:49,34.8405,-106.2485,213247,4419,,,35.0,10169.97571094257,3843368.0,,2.072244861592426,84000035.0,USA,183294.29819980552,
New York,US,2021-08-06 04:30:49,42.1657,-74.9481,2164850,53691,,,36.0,11128.2967678771,61629260.0,,2.48012564380904,84000036.0,USA,316801.9469545961,
North Carolina,US,2021-08-06 04:30:49,35.6301,-79.8064,1066631,13724,,,37.0,10169.931896045073,13033233.0,,1.2866680229620178,84000037.0,USA,124267.0539251974,
North Dakota,US,2021-08-06 04:30:49,47.5289,-99.784,112050,1572,,,38.0,14703.528059396742,1612132.0,,1.4029451137884872,84000038.0,USA,211548.66664392137,
Northern Mariana Islands,US,2021-08-06 04:30:49,15.0979,145.6739,183,2,,,69.0,331.85840707964604,17542.0,,1.092896174863388,580.0,MNP,31811.25779776585,
Ohio,US,2021-08-06 04:30:49,40.3888,-82.7649,1136934,20753,,,39.0,9726.446005252756,14158303.0,,1.8250839538618775,84000039.0,USA,121123.97874943324,
Oklahoma,US,2021-08-06 04:30:49,35.5653,-96.9289,491680,7531,,,40.0,12425.66599553042,4216856.0,,1.5316872762772535,84000040.0,USA,106567.77621064194,
Oregon,US,2021-08-06 04:30:49,44.572,-122.0709,225919,2885,,,41.0,5356.403208640084,5752923.0,,1.2770063606867947,84000041.0,USA,136398.33398810786,
Pennsylvania,US,2021-08-06 04:30:49,40.5908,-77.2098,1246853,27890,,,42.0,9739.525631524912,15144157.0,,2.236831446850591,84000042.0,USA,118295.34457497194,
Puerto Rico,US,2021-08-06 04:30:49,18.2208,-66.5901,149357,2594,,,72.0,4676.6221184621945,2507402.0,,1.736778323078262,630.0,PRI,78511.02829513409,
Rhode Island,US,2021-08-06 04:30:49,41.6809,-71.5118,155527,2743,,,44.0,14681.208766416736,4638262.0,,1.7636809042802857,84000044.0,USA,437835.8274469232,
South Carolina,US,2021-08-06 04:30:49,33.8569,-80.945,631037,9939,,,45.0,12256.206112827398,6979360.0,,1.5750265039926343,84000045.0,USA,135555.40276659376,
South Dakota,US,2021-08-06 04:30:49,44.2998,-99.4388,125599,2052,,,46.0,14197.447830180894,844197.0,,1.6337709695140883,84000046.0,USA,95426.26028786231,
Tennessee,US,2021-08-06 04:30:49,35.7478,-86.6923,910185,12791,,,47.0,13327.892948693356,8487612.0,,1.4053186989458186,84000047.0,USA,124284.6060153102,
Texas,US,2021-08-06 04:30:49,31.0545,-97.5635,3227417,53538,,,48.0,11041.140636492471,27318382.0,,1.672291155704431,84000048.0,USA,94214.69897741685,
Utah,US,2021-08-06 04:30:49,40.15,-111.8624,437585,2486,,,49.0,13649.118297869154,3737961.0,,0.5681181941794166,84000049.0,USA,116594.1974286625,
Vermont,US,2021-08-06 04:30:49,44.0459,-72.7107,25219,260,,,50.0,4041.577656016372,1785632.0,,1.0309687140647923,84000050.0,USA,286164.0189170001,
Virgin Islands,US,2021-08-06 04:30:49,18.3358,-64.8963,4854,40,,,78.0,4525.114666070031,148522.0,,0.8240626287597858,850.0,VIR,138458.8134392363,
Virginia,US,2021-08-06 04:30:49,37.7693,-78.17,702819,11546,,,51.0,8234.051145571815,8038427.0,,1.6428127298778206,84000051.0,USA,94176.19479260725,
Washington,US,2021-08-06 04:30:49,47.4009,-121.4905,486303,6155,,,53.0,6386.209234982028,8883117.0,,1.265671813663498,84000053.0,USA,116654.52160654128,
West Virginia,US,2021-08-06 04:30:49,38.4912,-80.9545,168733,2961,,,54.0,9415.131682836283,3181357.0,,1.754843450895794,84000054.0,USA,177516.5206871981,
Wisconsin,US,2021-08-06 04:30:49,44.2685,-89.6165,693933,8305,,,55.0,11918.263049439462,9378473.0,,1.19680142031003,84000055.0,USA,161074.78418819347,
Wyoming,US,2021-08-06 04:30:49,42.756,-107.3025,66200,786,,,56.0,11438.26705070677,825143.0,,1.187311178247734,84000056.0,USA,142571.0874474522,
Alabama,US,2021-08-07 04:31:08,32.3182,-86.9023,603318,11600,,,1.0,12304.614245638297,5051217.0,,1.922700797920831,84000001.0,USA,103019.09881026312,
Alaska,US,2021-08-07 04:31:08,61.3707,-152.4044,77586,398,,,2.0,10605.772713913702,2530710.0,,0.5129791457221664,84000002.0,USA,345940.4411211887,
American Samoa,US,2021-08-07 04:31:08,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-08-07 04:31:08,33.7298,-111.4312,940762,18342,,,4.0,12924.83276929162,10844733.0,,1.9496960974189008,84000004.0,USA,148992.37049606408,
Arkansas,US,2021-08-07 04:31:08,34.9697,-92.3731,400275,6269,,,5.0,13263.78386402828,3361811.0,,1.566173255886578,84000005.0,USA,111399.24925541882,
California,US,2021-08-07 04:31:08,36.1162,-119.6816,4116339,64335,,,6.0,10426.636840959316,74620314.0,,1.5616064484746333,84000006.0,USA,188853.7478643001,
Colorado,US,2021-08-07 04:31:08,39.0598,-105.3111,581692,6978,,,8.0,10101.036060691096,9569772.0,,1.19960391409887,84000008.0,USA,166178.34191392,
Connecticut,US,2021-08-07 04:31:08,41.5978,-72.7554,358076,8296,,,9.0,10043.399030709168,9155364.0,,2.3168265954713525,84000009.0,USA,256791.7814189993,
Delaware,US,2021-08-07 04:31:08,39.3185,-75.5071,112298,1833,,,10.0,11532.363077706714,1964175.0,,1.6322641543037275,84000010.0,USA,201709.5518010524,
Diamond Princess,US,2021-08-07 04:31:08,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-08-07 04:31:08,38.8974,-77.0268,51103,1149,,,11.0,7240.959604618639,1747398.0,,2.248400289611177,84000011.0,USA,247594.82478898304,
Florida,US,2021-08-07 04:31:08,27.7663,-81.6868,2768985,39695,,,12.0,12892.349878388026,34122709.0,,1.433557783808869,84000012.0,USA,158874.78741359018,
Georgia,US,2021-08-07 04:31:08,33.0406,-83.6431,1211439,21802,,,13.0,11409.915569908066,9600814.0,,1.799677903716159,84000013.0,USA,90425.08714214365,
Grand Princess,US,2021-08-07 04:31:08,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-08-07 04:31:08,13.4443,144.7937,8673,143,,,66.0,5281.040498328553,178718.0,,1.648795111264845,316.0,GUM,108822.43696302111,
Hawaii,US,2021-08-07 04:31:08,21.0943,-157.4983,45245,540,,,15.0,3195.5572255119105,1883809.0,,1.1935020444247983,84000015.0,USA,133049.38582018713,
Idaho,US,2021-08-07 04:31:08,44.2405,-114.4788,204091,2217,,,16.0,11420.457565897155,833841.0,,1.0862801397415858,84000016.0,USA,46659.80252536981,
Illinois,US,2021-08-07 04:31:08,40.3495,-88.9861,1436353,25936,,,17.0,11335.0164905265,27119503.0,,1.8056842572821583,84000017.0,USA,214014.2525687508,
Indiana,US,2021-08-07 04:31:08,39.8494,-86.2583,781326,14054,,,18.0,11605.772182990482,11339156.0,,1.7987370188628051,84000018.0,USA,168431.18145740655,
Iowa,US,2021-08-07 04:31:08,42.0115,-93.2105,382401,6193,,,19.0,12120.206524736375,1529873.0,,1.619504133095886,84000019.0,USA,48489.35205874989,
Kansas,US,2021-08-07 04:31:08,38.5266,-96.7265,340491,5305,,,20.0,11687.411655592225,1523652.0,,1.558044118640434,84000020.0,USA,52299.61480293577,
Kentucky,US,2021-08-07 04:31:08,37.6681,-84.6701,495132,7372,,,21.0,11082.547894619862,5726032.0,,1.4888958903888256,84000021.0,USA,128165.87068928276,
Louisiana,US,2021-08-07 04:31:08,31.1695,-91.8678,573903,11210,,,22.0,12345.201787818518,7731484.0,,1.9532917583633471,84000022.0,USA,166311.60683824663,
Maine,US,2021-08-07 04:31:08,44.6939,-69.3819,71141,900,,,23.0,5292.394354461945,2418092.0,,1.26509326548685,84000023.0,USA,179889.18414654827,
Maryland,US,2021-08-07 04:31:08,39.0639,-76.8021,472224,9846,,,24.0,7810.932765214169,11370660.0,,2.0850274446025616,84000024.0,USA,188079.09118577235,
Massachusetts,US,2021-08-07 04:31:08,42.2302,-71.5301,726395,18095,,,25.0,10538.914527857296,24847641.0,,2.491068908789295,84000025.0,USA,360502.43286074745,
Michigan,US,2021-08-07 04:31:08,43.3266,-84.5361,1018601,21221,,,26.0,10199.415091254436,14659708.0,,2.083347650355733,84000026.0,USA,146790.00610502384,
Minnesota,US,2021-08-07 04:31:08,45.6945,-93.9002,617788,7787,,,27.0,10954.402698615797,9791227.0,,1.260464754899739,84000027.0,USA,173614.6436505077,
Mississippi,US,2021-08-07 04:31:08,32.7416,-89.6787,358149,7621,,,28.0,12033.974105463134,2076027.0,,2.127885321472348,84000028.0,USA,69755.47931235969,
Missouri,US,2021-08-07 04:31:08,38.4561,-92.2884,703914,10265,,,29.0,11469.201756827128,6160143.0,,1.4582747324246996,84000029.0,USA,100370.10617476898,
Montana,US,2021-08-07 04:31:08,46.9219,-110.4544,117882,1722,,,30.0,11029.605774070948,1530627.0,,1.46078281671502,84000030.0,USA,143212.80939540296,
Nebraska,US,2021-08-07 04:31:08,41.1254,-98.2681,230630,2289,,,31.0,11922.51065959198,3172201.0,,0.9924988076139272,84000031.0,USA,163988.20724480046,
Nevada,US,2021-08-07 04:31:08,38.3135,-117.0554,363574,6005,,,32.0,11803.752796936258,3774069.0,,1.6516582593914857,84000032.0,USA,122528.50180315544,
New Hampshire,US,2021-08-07 04:31:08,43.4525,-71.5639,101662,1389,,,33.0,7476.735865194883,2148230.0,,1.3662922232495918,84000033.0,USA,157991.6614633551,
New Jersey,US,2021-08-07 04:31:08,40.2989,-74.521,1046514,26636,,,34.0,11782.161831710422,14851188.0,,2.5452120086305583,84000034.0,USA,167201.87251117124,
New Mexico,US,2021-08-07 04:31:08,34.8405,-106.2485,213793,4425,,,35.0,10196.015030314824,3852599.0,,2.0697590660124514,84000035.0,USA,183734.53438501665,
New York,US,2021-08-07 04:31:08,42.1657,-74.9481,2168589,53694,,,36.0,11147.516899348146,61760779.0,,2.475987842786254,84000036.0,USA,317478.0134084449,
North Carolina,US,2021-08-07 04:31:08,35.6301,-79.8064,1071137,13736,,,37.0,10212.894938675166,13066568.0,,1.2823756438252063,84000037.0,USA,124584.8908151384,
North Dakota,US,2021-08-07 04:31:08,47.5289,-99.784,112169,1573,,,38.0,14719.143586742286,1613642.0,,1.4023482423842597,84000038.0,USA,211746.81325141524,
Northern Mariana Islands,US,2021-08-07 04:31:08,15.0979,145.6739,183,2,,,69.0,331.85840707964604,17542.0,,1.092896174863388,580.0,MNP,31811.25779776585,
Ohio,US,2021-08-07 04:31:08,40.3888,-82.7649,1138600,20763,,,39.0,9740.698599550007,14180690.0,,1.8232917618127524,84000039.0,USA,121315.49905467487,
Oklahoma,US,2021-08-07 04:31:08,35.5653,-96.9289,493983,7531,,,40.0,12483.867079137048,4249962.0,,1.524546391272574,84000040.0,USA,107404.42626443306,
Oregon,US,2021-08-07 04:31:08,44.572,-122.0709,226899,2889,,,41.0,5379.638417473636,5771922.0,,1.2732537384475031,84000041.0,USA,136848.78881732075,
Pennsylvania,US,2021-08-07 04:31:08,40.5908,-77.2098,1248599,27898,,,42.0,9753.164137228989,15169056.0,,2.234344253038806,84000042.0,USA,118489.83779004964,
Puerto Rico,US,2021-08-07 04:31:08,18.2208,-66.5901,150688,2604,,,72.0,4718.297995988344,2514536.0,,1.7280739010405606,630.0,PRI,78734.40598880168,
Rhode Island,US,2021-08-07 04:31:08,41.6809,-71.5118,155825,2743,,,44.0,14709.338931676735,4646974.0,,1.7603080378629874,84000044.0,USA,438658.20999640354,
South Carolina,US,2021-08-07 04:31:08,33.8569,-80.945,634310,9950,,,45.0,12319.775384688292,6993039.0,,1.5686336333969195,84000045.0,USA,135821.08075919538,
South Dakota,US,2021-08-07 04:31:08,44.2998,-99.4388,125599,2052,,,46.0,14197.447830180894,844197.0,,1.6337709695140883,84000046.0,USA,95426.26028786231,
Tennessee,US,2021-08-07 04:31:08,35.7478,-86.6923,914110,12820,,,47.0,13385.366956530906,8505278.0,,1.4024570347113583,84000047.0,USA,124543.2903012868,
Texas,US,2021-08-07 04:31:08,31.0545,-97.5635,3246530,53607,,,48.0,11120.793329231832,27376834.0,,1.6624531875858253,84000048.0,USA,94416.2862304477,
Utah,US,2021-08-07 04:31:08,40.15,-111.8624,438479,2494,,,49.0,13677.003878403895,3745156.0,,0.5687843659559523,84000049.0,USA,116818.62332569547,
Vermont,US,2021-08-07 04:31:08,44.0459,-72.7107,25320,260,,,50.0,4057.76383878562,1788900.0,,1.0268562401263823,84000050.0,USA,286687.7460980883,
Virgin Islands,US,2021-08-07 04:31:08,18.3358,-64.8963,4907,40,,,78.0,4574.523623074915,149575.0,,0.8151620134501733,850.0,VIR,139440.46686803148,
Virginia,US,2021-08-07 04:31:08,37.7693,-78.17,704664,11558,,,51.0,8255.666702868331,8056420.0,,1.6402143432898515,84000051.0,USA,94386.9962681824,
Washington,US,2021-08-07 04:31:08,47.4009,-121.4905,488640,6168,,,53.0,6416.899094970869,8910317.0,,1.262278978388998,84000053.0,USA,117011.71638262024,
West Virginia,US,2021-08-07 04:31:08,38.4912,-80.9545,169162,2965,,,54.0,9439.06945133407,3188155.0,,1.7527577115427817,84000054.0,USA,177895.84224954763,
Wisconsin,US,2021-08-07 04:31:08,44.2685,-89.6165,695245,8300,,,55.0,11940.796580948792,9398908.0,,1.1938237599695072,84000055.0,USA,161425.75424641994,
Wyoming,US,2021-08-07 04:31:08,42.756,-107.3025,66453,786,,,56.0,11481.981273725332,827634.0,,1.182790844657126,84000056.0,USA,143001.49112152035,
Alabama,US,2021-08-08 04:31:21,32.3182,-86.9023,607209,11624,,,1.0,12383.970827125631,5063059.0,,1.9143326268220664,84000001.0,USA,103260.6152939365,
Alaska,US,2021-08-08 04:31:21,61.3707,-152.4044,77586,398,,,2.0,10605.772713913702,2539899.0,,0.5129791457221664,84000002.0,USA,347196.54976795684,
American Samoa,US,2021-08-08 04:31:21,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-08-08 04:31:21,33.7298,-111.4312,943415,18376,,,4.0,12961.281500572148,10883217.0,,1.9478172384369552,84000004.0,USA,149521.09004924903,
Arkansas,US,2021-08-08 04:31:21,34.9697,-92.3731,402908,6290,,,5.0,13351.032737712589,3377594.0,,1.5611504363278963,84000005.0,USA,111922.2454473518,
California,US,2021-08-08 04:31:21,36.1162,-119.6816,4129062,64373,,,6.0,10458.915460160264,74870934.0,,1.557706500828786,84000006.0,USA,189488.0326019622,
Colorado,US,2021-08-08 04:31:21,39.0598,-105.3111,581692,6978,,,8.0,10101.036060691096,9590747.0,,1.19960391409887,84000008.0,USA,166542.57114755738,
Connecticut,US,2021-08-08 04:31:21,41.5978,-72.7554,358076,8296,,,9.0,10043.399030709168,9171240.0,,2.3168265954713525,84000009.0,USA,257237.07516393487,
Delaware,US,2021-08-08 04:31:21,39.3185,-75.5071,112558,1835,,,10.0,11559.06359241048,1966971.0,,1.630270616037954,84000010.0,USA,201996.68502840525,
Diamond Princess,US,2021-08-08 04:31:21,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-08-08 04:31:21,38.8974,-77.0268,51103,1149,,,11.0,7240.959604618639,1752098.0,,2.248400289611177,84000011.0,USA,248260.783933098,
Florida,US,2021-08-08 04:31:21,27.7663,-81.6868,2768985,39695,,,12.0,12892.349878388026,34199141.0,,1.433557783808869,84000012.0,USA,159230.65358328953,
Georgia,US,2021-08-08 04:31:21,33.0406,-83.6431,1211439,21802,,,13.0,11409.915569908066,9628632.0,,1.799677903716159,84000013.0,USA,90687.09045500025,
Grand Princess,US,2021-08-08 04:31:21,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-08-08 04:31:21,13.4443,144.7937,8673,143,,,66.0,5281.040498328553,178718.0,,1.648795111264845,316.0,GUM,108822.43696302111,
Hawaii,US,2021-08-08 04:31:21,21.0943,-157.4983,45860,542,,,15.0,3238.9933553315554,1892669.0,,1.1818578281726997,84000015.0,USA,133675.1486010035,
Idaho,US,2021-08-08 04:31:21,44.2405,-114.4788,204091,2217,,,16.0,11420.457565897155,833841.0,,1.0862801397415858,84000016.0,USA,46659.80252536981,
Illinois,US,2021-08-08 04:31:21,40.3495,-88.9861,1436353,25936,,,17.0,11335.0164905265,27188772.0,,1.8056842572821583,84000017.0,USA,214560.89065652047,
Indiana,US,2021-08-08 04:31:21,39.8494,-86.2583,781326,14054,,,18.0,11605.772182990482,11366594.0,,1.7987370188628051,84000018.0,USA,168838.74395648745,
Iowa,US,2021-08-08 04:31:21,42.0115,-93.2105,382401,6193,,,19.0,12120.206524736375,1529873.0,,1.619504133095886,84000019.0,USA,48489.35205874989,
Kansas,US,2021-08-08 04:31:21,38.5266,-96.7265,340491,5305,,,20.0,11687.411655592225,1529696.0,,1.558044118640434,84000020.0,USA,52507.076133914845,
Kentucky,US,2021-08-08 04:31:21,37.6681,-84.6701,497524,7376,,,21.0,11082.547894619862,5741890.0,,1.4888958903888256,84000021.0,USA,128520.8205703506,
Louisiana,US,2021-08-08 04:31:21,31.1695,-91.8678,573903,11210,,,22.0,12345.201787818518,7768059.0,,1.9532917583633471,84000022.0,USA,167098.37002887198,
Maine,US,2021-08-08 04:31:21,44.6939,-69.3819,71306,901,,,23.0,5304.669203964851,2439589.0,,1.2635682831739266,84000023.0,USA,181488.4110542087,
Maryland,US,2021-08-08 04:31:21,39.0639,-76.8021,473116,9849,,,24.0,7825.687102195287,11396386.0,,2.0817304847014264,84000024.0,USA,188504.61817363804,
Massachusetts,US,2021-08-08 04:31:21,42.2302,-71.5301,726395,18095,,,25.0,10538.914527857296,24892730.0,,2.491068908789295,84000025.0,USA,361156.60740372544,
Michigan,US,2021-08-08 04:31:21,43.3266,-84.5361,1018601,21221,,,26.0,10199.415091254436,14724982.0,,2.083347650355733,84000026.0,USA,147443.60513022266,
Minnesota,US,2021-08-08 04:31:21,45.6945,-93.9002,617788,7787,,,27.0,10954.402698615797,9811586.0,,1.260464754899739,84000027.0,USA,173975.64238233984,
Mississippi,US,2021-08-08 04:31:21,32.7416,-89.6787,358149,7621,,,28.0,12033.974105463134,2076870.0,,2.127885321472348,84000028.0,USA,69783.80450709963,
Missouri,US,2021-08-08 04:31:21,38.4561,-92.2884,706578,10274,,,29.0,11512.607561343286,6179686.0,,1.4540503666969535,84000029.0,USA,100688.52946217865,
Montana,US,2021-08-08 04:31:21,46.9219,-110.4544,117882,1722,,,30.0,11029.605774070948,1534562.0,,1.46078281671502,84000030.0,USA,143580.9868840863,
Nebraska,US,2021-08-08 04:31:21,41.1254,-98.2681,231069,2290,,,31.0,11945.204941253343,3178859.0,,0.991045964625285,84000031.0,USA,164332.39523409744,
Nevada,US,2021-08-08 04:31:21,38.3135,-117.0554,363574,6005,,,32.0,11803.752796936258,3784808.0,,1.6516582593914857,84000032.0,USA,122877.15297536876,
New Hampshire,US,2021-08-08 04:31:21,43.4525,-71.5639,101662,1389,,,33.0,7476.735865194883,2152334.0,,1.3662922232495918,84000033.0,USA,158293.4903078669,
New Jersey,US,2021-08-08 04:31:21,40.2989,-74.521,1048053,26645,,,34.0,11799.48863962604,14867316.0,,2.5423332598637662,84000034.0,USA,167383.44935201792,
New Mexico,US,2021-08-08 04:31:21,34.8405,-106.2485,213793,4425,,,35.0,10196.015030314824,3862062.0,,2.0697590660124514,84000035.0,USA,184185.8348964079,
New York,US,2021-08-08 04:31:21,42.1657,-74.9481,2173080,53729,,,36.0,11170.602646990954,61894981.0,,2.472481454893515,84000036.0,USA,318167.87168169365,
North Carolina,US,2021-08-08 04:31:21,35.6301,-79.8064,1071137,13736,,,37.0,10212.894938675166,13107087.0,,1.2823756438252063,84000037.0,USA,124971.2244867604,
North Dakota,US,2021-08-08 04:31:21,47.5289,-99.784,112285,1573,,,38.0,14734.36544533122,1614949.0,,1.4008994968161377,84000038.0,USA,211918.32160637848,
Northern Mariana Islands,US,2021-08-08 04:31:21,15.0979,145.6739,183,2,,,69.0,331.85840707964604,17542.0,,1.092896174863388,580.0,MNP,31811.25779776585,
Ohio,US,2021-08-08 04:31:21,40.3888,-82.7649,1140917,20771,,,39.0,9760.520484896186,14203778.0,,1.820290170100016,84000039.0,USA,121513.01639989392,
Oklahoma,US,2021-08-08 04:31:21,35.5653,-96.9289,493983,7531,,,40.0,12483.867079137048,4249962.0,,1.524546391272574,84000040.0,USA,107404.42626443306,
Oregon,US,2021-08-08 04:31:21,44.572,-122.0709,226899,2889,,,41.0,5379.638417473636,5787925.0,,1.2732537384475031,84000041.0,USA,137228.21029381396,
Pennsylvania,US,2021-08-08 04:31:21,40.5908,-77.2098,1250303,27900,,,42.0,9766.47456891269,15199867.0,,2.231459094315538,84000042.0,USA,118730.511329138,
Puerto Rico,US,2021-08-08 04:31:21,18.2208,-66.5901,151504,2609,,,72.0,4743.848346147126,2522366.0,,1.7220667441123667,630.0,PRI,78979.57662819294,
Rhode Island,US,2021-08-08 04:31:21,41.6809,-71.5118,155825,2743,,,44.0,14709.338931676735,4655135.0,,1.7603080378629874,84000044.0,USA,439428.5800591111,
South Carolina,US,2021-08-08 04:31:21,33.8569,-80.945,634310,9950,,,45.0,12319.775384688292,7013754.0,,1.5686336333969195,84000045.0,USA,136223.4142350886,
South Dakota,US,2021-08-08 04:31:21,44.2998,-99.4388,125599,2052,,,46.0,14197.447830180894,844197.0,,1.6337709695140883,84000046.0,USA,95426.26028786231,
Tennessee,US,2021-08-08 04:31:21,35.7478,-86.6923,914110,12820,,,47.0,13385.366956530906,8525394.0,,1.4024570347113583,84000047.0,USA,124837.85008260152,
Texas,US,2021-08-08 04:31:21,31.0545,-97.5635,3266610,53661,,,48.0,11158.978063125587,27455455.0,,1.6584333752415283,84000048.0,USA,94687.43163899728,
Utah,US,2021-08-08 04:31:21,40.15,-111.8624,438479,2494,,,49.0,13677.003878403895,3752461.0,,0.5687843659559523,84000049.0,USA,117046.48033442734,
Vermont,US,2021-08-08 04:31:21,44.0459,-72.7107,25320,260,,,50.0,4057.76383878562,1792813.0,,1.0268562401263823,84000050.0,USA,287314.84048597014,
Virgin Islands,US,2021-08-08 04:31:21,18.3358,-64.8963,4960,40,,,78.0,4623.932580079801,150985.0,,0.8064516129032258,850.0,VIR,140754.93157325574,
Virginia,US,2021-08-08 04:31:21,37.7693,-78.17,704664,11558,,,51.0,8255.666702868331,8074800.0,,1.6402143432898515,84000051.0,USA,94602.33173870268,
Washington,US,2021-08-08 04:31:21,47.4009,-121.4905,488640,6168,,,53.0,6416.899094970869,8932710.0,,1.262278978388998,84000053.0,USA,117305.78486132371,
West Virginia,US,2021-08-08 04:31:21,38.4912,-80.9545,169162,2965,,,54.0,9439.06945133407,3195707.0,,1.7527577115427817,84000054.0,USA,178317.2362534993,
Wisconsin,US,2021-08-08 04:31:21,44.2685,-89.6165,695245,8300,,,55.0,11940.796580948792,9417453.0,,1.1938237599695072,84000055.0,USA,161744.26365331066,
Wyoming,US,2021-08-08 04:31:21,42.756,-107.3025,66453,786,,,56.0,11481.981273725332,830361.0,,1.182790844657126,84000056.0,USA,143472.67169927378,
Alabama,US,2021-08-09 04:30:46,32.3182,-86.9023,607209,11624,,,1.0,12383.970827125631,5069970.0,,1.9143326268220664,84000001.0,USA,103401.56449328344,
Alaska,US,2021-08-09 04:30:46,61.3707,-152.4044,77586,398,,,2.0,10605.772713913702,2539899.0,,0.5129791457221664,84000002.0,USA,347196.54976795684,
American Samoa,US,2021-08-09 04:30:46,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-08-09 04:30:46,33.7298,-111.4312,946054,18388,,,4.0,12997.537890262804,10917042.0,,1.9436522650926904,84000004.0,USA,149985.80106906206,
Arkansas,US,2021-08-09 04:30:46,34.9697,-92.3731,404277,6301,,,5.0,13396.396850159916,3389257.0,,1.5585848316871849,84000005.0,USA,112308.7185251262,
California,US,2021-08-09 07:31:23,36.1162,-119.6816,4138664,64388,,,6.0,10483.307912085837,75149750.0,,1.5544441729829743,84000006.0,USA,190193.67753618924,
Colorado,US,2021-08-09 04:30:46,39.0598,-105.3111,581692,6978,,,8.0,10101.036060691096,9590747.0,,1.19960391409887,84000008.0,USA,166542.57114755738,
