FIPS,Recip_County,Recip_State,Series_Complete_18PlusPop_Pct,Census2019_18PlusPop
39075,Holmes County,OH,16.3,30479.0
23011,Kennebec County,ME,69.0,98988.0
27065,Kanabec County,MN,41.1,12837.0
28023,Clarke County,MS,49.3,12133.0
19097,Jackson County,IA,56.9,15141.0
28135,Tallahatchie County,MS,37.0,11104.0
48411,San Saba County,TX,0.0,4841.0
34037,Sussex County,NJ,62.4,113243.0
42065,Jefferson County,PA,52.3,34209.0
26129,Ogemaw County,MI,45.5,17100.0
12071,Lee County,FL,59.1,637068.0
20137,Norton County,KS,52.6,4357.0
55085,Oneida County,WI,66.2,29526.0
05107,Phillips County,AR,46.6,13206.0
47175,Van Buren County,TN,52.9,4716.0
40053,Grant County,OK,43.6,3295.0
72013,Arecibo Municipio,PR,99.9,67267.0
21109,Jackson County,KY,32.8,10337.0
13237,Putnam County,GA,10.3,17786.0
44007,Providence County,RI,68.2,508057.0
16067,Minidoka County,ID,39.9,15022.0
13099,Early County,GA,14.6,7657.0
09005,Litchfield County,CT,75.1,147960.0
42045,Delaware County,PA,72.1,442236.0
08005,Arapahoe County,CO,65.8,503709.0
47005,Benton County,TN,41.8,12951.0
20105,Lincoln County,KS,46.6,2318.0
49015,Emery County,UT,46.6,7168.0
48329,Midland County,TX,0.0,126328.0
27013,Blue Earth County,MN,59.6,54177.0
37181,Vance County,NC,45.6,34092.0
53059,Skamania County,WA,39.9,9867.0
29001,Adair County,MO,43.7,20809.0
48419,Shelby County,TX,0.0,18710.0
47117,Marshall County,TN,40.4,26435.0
17193,White County,IL,46.8,10534.0
48239,Jackson County,TX,0.0,11014.0
29186,Ste. Genevieve County,MO,45.5,13983.0
48343,Morris County,TX,0.0,9531.0
45079,Richland County,SC,56.9,326835.0
41003,Benton County,OR,73.3,78040.0
06017,El Dorado County,CA,61.3,154742.0
42087,Mifflin County,PA,54.9,35902.0
48285,Lavaca County,TX,0.0,15467.0
31077,Greeley County,NE,43.9,1815.0
30095,Stillwater County,MT,44.2,7607.0
13205,Mitchell County,GA,15.7,16956.0
46103,Pennington County,SD,44.7,87805.0
21007,Ballard County,KY,33.9,6239.0
21123,Larue County,KY,43.6,11129.0
49021,Iron County,UT,44.1,39249.0
30015,Chouteau County,MT,31.3,4369.0
01117,Shelby County,AL,30.9,167202.0
29047,Clay County,MO,52.3,190200.0
06005,Amador County,CA,47.8,33742.0
13303,Washington County,GA,10.7,15977.0
45025,Chesterfield County,SC,35.1,35677.0
30021,Dawson County,MT,39.6,6772.0
51600,Fairfax city,VA,8.1,18113.0
39003,Allen County,OH,38.3,78859.0
47059,Greene County,TN,44.7,55761.0
13147,Hart County,GA,28.1,20783.0
72011,Anasco Municipio,PR,68.9,21469.0
20025,Clark County,KS,50.2,1501.0
34005,Burlington County,NJ,73.2,353190.0
08025,Crowley County,CO,19.2,5369.0
12009,Brevard County,FL,60.8,492787.0
39073,Hocking County,OH,39.0,22123.0
51680,Lynchburg city,VA,1.0,66239.0
26089,Leelanau County,MI,81.0,18267.0
12113,Santa Rosa County,FL,46.8,144119.0
29141,Morgan County,MO,39.2,15851.0
20073,Greenwood County,KS,51.9,4682.0
02164,Lake and Peninsula Borough,AK,62.9,1136.0
19143,Osceola County,IA,50.6,4579.0
13169,Jones County,GA,21.8,22203.0
31101,Keith County,NE,35.5,6386.0
28085,Lincoln County,MS,35.5,26191.0
45021,Cherokee County,SC,31.8,44191.0
54083,Randolph County,WV,32.9,23266.0
13279,Toombs County,GA,17.2,19778.0
37087,Haywood County,NC,55.1,50968.0
55027,Dodge County,WI,51.0,70666.0
55115,Shawano County,WI,53.3,32167.0
54047,McDowell County,WV,25.8,14027.0
55001,Adams County,WI,53.9,17372.0
53013,Columbia County,WA,43.5,3269.0
39081,Jefferson County,OH,42.6,52808.0
21093,Hardin County,KY,59.5,83820.0
27017,Carlton County,MN,63.9,27883.0
41055,Sherman County,OR,56.0,1443.0
48043,Brewster County,TX,0.0,7523.0
16051,Jefferson County,ID,43.1,19816.0
54107,Wood County,WV,40.6,66061.0
46085,Lyman County,SD,65.2,2670.0
51117,Mecklenburg County,VA,13.1,24881.0
21155,Marion County,KY,52.9,14636.0
26029,Charlevoix County,MI,65.6,21299.0
48035,Bosque County,TX,0.0,14755.0
47073,Hawkins County,TN,42.1,45701.0
49055,Wayne County,UT,54.5,2063.0
48197,Hardeman County,TX,0.0,3087.0
12117,Seminole County,FL,59.4,373628.0
40055,Greer County,OK,36.1,4579.0
05013,Calhoun County,AR,33.9,4208.0
05045,Faulkner County,AR,47.4,97276.0
48391,Refugio County,TX,0.0,5415.0
08071,Las Animas County,CO,59.7,11904.0
56003,Big Horn County,WY,36.6,8895.0
21231,Wayne County,KY,36.6,16211.0
48465,Val Verde County,TX,0.0,35108.0
18047,Franklin County,IN,33.1,17514.0
35049,Santa Fe County,NM,67.6,123964.0
13217,Newton County,GA,16.0,82882.0
08111,San Juan County,CO,90.6,637.0
13109,Evans County,GA,21.1,7842.0
55133,Waukesha County,WI,70.0,318146.0
27039,Dodge County,MN,60.1,15575.0
16077,Power County,ID,54.8,5333.0
18167,Vigo County,IN,50.9,85233.0
25025,Suffolk County,MA,69.6,672370.0
17117,Macoupin County,IL,50.5,35457.0
30065,Musselshell County,MT,34.7,3778.0
22073,Ouachita Parish,LA,43.9,115634.0
48307,McCulloch County,TX,0.0,6217.0
08001,Adams County,CO,66.9,382230.0
55049,Iowa County,WI,72.8,18396.0
29087,Holt County,MO,42.4,3513.0
36079,Putnam County,NY,70.9,79205.0
13043,Candler County,GA,16.7,8107.0
38057,Mercer County,ND,40.5,6289.0
